AirportID,FacilityName,Type,SourceUserName,Latitude,Longitude,Preferred
KUNV,"University Park Airport",A,,40.8492774963379,-77.8486938476563,1
KUOS,"Franklin County Airport",A,,35.2051010131836,-85.8981018066406,1
KUTA,"Tunica Municipal Airport",A,,34.6809997558594,-90.3467025756836,1
KUVA,"Garner Field",A,,29.2154293060303,-99.7489624023438,1
KUZA,"Rock Hill York Co Bryant Airport",A,,34.9878005981445,-81.0571975708008,1
KVAD,"MOODY AFB, VALDOSTA USA",A,,30.9687,-83.19296111,1
KVAY,"South Jersey Regional Airport",A,,39.9428901672363,-74.8457489013672,1
KVBG,"VANDENBERG AFB, LOMPOC USA",A,,34.72966667,-120.5768333,1
KVBT,"BENTONVILLE MUNI/LOUISE M THADEN FIELD",A,,36.34525,-94.21933333,0
KVCT,"Victoria Regional Airport",A,,28.8526000976563,-96.9185028076172,1
KVCV,"SOUTHERN CALIFORNIA LOGISTICS, VICTORVILLE USA",A,,34.59747222,-117.383,1
KVEL,"Vernal Regional Airport",A,,40.4408340454102,-109.51000213623,1
KVIS,"Visalia Municipal Airport",A,,36.3186111450195,-119.392776489258,1
KVLD,"Valdosta Regional Airport",A,,30.7824993133545,-83.2767028808594,1
KVNW,"Van Wert County Airport",A,,40.8638305664063,-84.6063613891602,1
KVNY,"Van Nuys",A,,34.2098121643066,-118.489974975586,1
KVOK,"Volk Fld",A,,43.9389572143555,-90.2534332275391,1
KVPC,"Cartersville Airport",A,,34.1231460571289,-84.8487091064453,1
KVPS,"EGLIN AFB, VALPARAISO USA (FLORIDA",A,,30.48321942,-86.52604433,1
KVQQ,"Cecil Field",A,,30.2187004089355,-81.8767013549805,1
KVRB,"VERO BEACH MUNI, VERO BEACH USA",A,,27.65555556,-80.41794444,1
KVVS,"Joseph A. Hardy Airport",A,,39.9591674804688,-79.6572189331055,1
KVYS,"Illinois Valley Regional",A,,41.3519439697266,-89.1530532836914,1
KW40,"Mount Olive Municipal Airport",A,,35.22219849,-78.03780365,0
KWAL,"WALLOPS FLIGHT FACILITY, WALLOPS ISLAND USA",A,,37.94019444,-75.46638889,1
KWBW,"Wilkes-Barre Wyoming Valley Airport",A,,41.297306060791,-75.8522415161133,1
KWDR,"Barrow County Airport",A,,33.9828605651855,-83.6674194335938,1
KWHP,"Whiteman Airport",A,,34.2593269348145,-118.413436889648,1
KWRB,"ROBINS AFB, MACON USA",A,,32.64017083,-83.59192083,1
KWRI,"MC GUIRE AFB, WRIGHTSTOWN USA",A,,40.01558333,-74.5917,1
KWRL,"Worland Municipal Airport",A,,43.9656982421875,-107.950996398926,1
KWSD,"CONDRON AAF, WHITE SANDS USA",A,,32.34148306,-106.4027683,1
KWST,"Westerly State Airport",A,,41.349723815918,-71.8033294677734,1
KWWD,"CAPE MAY CO, WILDWOOD USA",A,,39.00850694,-74.90827389,1
KWYS,"Yellowstone Airport",A,,44.6883316040039,-111.117500305176,1
KXNA,"NW Arkansas Regional",A,,36.281867980957,-94.3068084716797,1
KY72,"Bloyer Field",A,,43.9752769470215,-90.4833297729492,1
KYIP,"WILLOW RUN, DETROIT USA",A,,42.23930367,-83.53096528,1
KYKM,"Yakima Air Terminal McAllister Field",A,,46.5681991577149,-120.543998718262,1
KYNG,"YOUNGSTOWN WARREN RGNL, YOUNGSTOWN USA",A,,41.26073556,-80.67909667,1
KYUM,"YUMA MCAS YUMA INTERNATIONAL, YUMA USA",A,,32.65,-114.6,1
KZPH,"Municipal Airport",A,,28.2280559539795,-82.1558303833008,1
KZUN,"BLACK ROCK, ZUNI PUEBLO USA",A,,35.08322694,-108.7917769,1
